0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,Label
-0.212876588,0.108018696,0.082266942,-0.041045416,-0.038975425,-0.043132946,-0.01661234,-0.043398369,0.116627365,-0.091322541,0.242216662,-0.096875466,-0.204216972,-0.182276011,0.078702979,0.150114521,-0.119603589,-0.185270846,-0.052550409,-0.12857224,-0.045096047,-0.019733245,0.012686398,0.02378823,-0.114573404,-0.400844753,-0.017908908,-0.092856258,0.026801568,-0.066048563,-0.054984741,0.137508839,-0.196035743,-0.108519256,0.022623945,0.143330008,0.050482687,0.060852498,0.184105039,-0.026819631,-0.128357738,-0.083938062,0.061357699,0.321737409,0.17747882,0.012550459,0.021218188,0.024817197,0.069316894,-0.146287769,0.053168442,0.134469181,0.15337643,0.038011469,0.026531219,-0.089759372,0.006288212,0.075419828,-0.179599702,0.077287972,0.088838324,-0.159495264,-0.070054695,-0.042555381,0.294280916,0.057942547,-0.08719641,-0.171654239,0.169373333,-0.083843596,-0.047713608,0.042203926,-0.135513023,-0.109334767,-0.331815362,0.069486409,0.267548382,0.115471967,-0.197220728,0.06175435,-0.080160804,-0.046196386,0.038976658,0.09403462,-0.08970888,0.063589714,-0.096321449,0.012549174,0.165646717,0.062966026,-0.091449223,0.141516551,-0.022079468,0.022671565,0.064236373,-0.000483646,-0.069732755,-0.056941628,-0.169998914,-0.066722237,0.026271695,-0.128756583,-0.005302607,0.105709024,-0.18227306,0.131180361,-0.03349657,0.066060588,-0.058309037,0.060471378,-0.049514335,-0.060601894,0.113944948,-0.210663527,0.139298856,0.19391413,0.08116854,0.153363436,0.113524348,0.04166913,0.016923215,0.019494537,-0.10456568,-0.074638948,0.049810156,-0.010505037,0.137416705,0.118938543,2
-0.168073326,0.051370941,0.061392456,-0.033986025,0.00100012,-0.094666108,-0.003702126,-0.047090795,0.107389465,-0.080471873,0.266850859,-0.090037651,-0.148307502,-0.170414791,0.058043949,0.171203673,-0.136329114,-0.15025124,-0.079729989,-0.154954851,-0.045251913,-0.020744471,-0.007124304,0.048739549,-0.161879703,-0.359145463,-0.053691216,-0.060978577,0.057429854,-0.053970926,-0.048946999,0.152026057,-0.201919243,-0.073261715,0.005833649,0.111359663,0.061087497,0.022054434,0.187062189,0.002436339,-0.098092921,-0.059473254,0.046339713,0.302289546,0.165852353,-0.016698088,0.043982655,-0.000480995,0.050147634,-0.197858155,0.026896343,0.108951971,0.073128268,0.06479121,-0.003277251,-0.089421153,-0.002530204,0.074549556,-0.201076701,0.064810582,0.023187235,-0.130574435,-0.109072655,-0.050676174,0.274159491,0.131982207,-0.086228155,-0.180185884,0.207680762,-0.11966043,-0.032595545,0.019438762,-0.092974678,-0.113882624,-0.369259179,0.089316025,0.280292422,0.101870529,-0.197372064,0.092416584,-0.072413184,-0.045704391,0.066149801,0.057732288,-0.112202749,0.071708828,-0.091275513,0.059980825,0.177352756,0.057034899,-0.063920267,0.163943172,-0.010935331,0.040313907,0.087576494,0.053019945,-0.057619825,-0.038977485,-0.143712521,0.000359075,0.10366787,-0.105737984,0.026298648,0.125664011,-0.144538701,0.164426833,-0.024055069,0.022995416,-0.022940766,0.082670964,-0.058907852,-0.082816474,0.108405277,-0.204323009,0.138687521,0.184514701,0.054072477,0.153372169,0.086090557,0.078547776,-0.025033418,0.024641506,-0.109161891,-0.031358443,0.032832831,-0.027382005,0.076743551,0.120255642,2
-0.133858353,0.053856786,0.044234216,-0.046135165,-0.039933369,-0.050320212,-0.05173903,-0.042487349,0.131974399,-0.066928059,0.220681369,-0.038213585,-0.160102338,-0.156389609,0.067551292,0.179116204,-0.108977012,-0.173656732,-0.079444312,-0.12186823,-0.037883904,0.014501744,0.021822568,0.011014321,-0.140765101,-0.390977293,-0.06171843,-0.065048903,0.016427986,-0.050184652,-0.058964275,0.153127819,-0.166778982,-0.08535485,0.06520772,0.149150863,0.002881893,-0.001351248,0.223558068,0.000666793,-0.104757331,-0.037957907,0.068498649,0.293631792,0.162541747,0.033901684,0.078174315,-0.018126499,0.063458361,-0.171582237,0.069361269,0.130441859,0.076671414,0.072104506,0.046709996,-0.138644457,0.017807901,0.101340383,-0.159191519,0.037504725,0.019761799,-0.119654395,-0.062277745,-0.072693981,0.29955104,0.095383361,-0.083785504,-0.158638746,0.109709114,-0.093167529,-0.052187994,0.010308267,-0.145531148,-0.125566155,-0.352198154,0.03807316,0.283265114,0.123844832,-0.218710214,0.088690676,-0.032444194,-0.053806521,0.085745402,0.078566529,-0.096541002,0.077863969,-0.112473845,0.009785878,0.205799028,0.035929915,-0.066209957,0.143138364,-0.003176711,0.073517151,0.06307552,0.002194144,-0.073759682,-0.055280998,-0.148227632,-0.060223844,0.048939746,-0.062817991,0.010441188,0.11077594,-0.152563736,0.14526169,-0.029940816,0.044585463,-0.06637346,0.048976969,-0.064643688,-0.075591296,0.122857176,-0.189890042,0.119968884,0.18695493,0.033633895,0.180462196,0.124424778,0.08012113,-0.052348115,0.039473221,-0.137753278,-0.018461224,0.051403679,0.028948778,0.141080827,0.121640638,2
-0.114823438,0.101216599,0.111558527,-0.017478332,-0.07209298,-0.033792265,-0.095719755,-0.016622026,0.12871711,-0.085094117,0.219508767,-0.029273272,-0.21950613,-0.075472765,0.028741932,0.150410697,-0.123190351,-0.146024391,-0.066016801,-0.088907823,0.010198152,0.059639864,0.026906841,-0.026155442,-0.103473932,-0.429738164,-0.065626614,-0.098315686,0.032802925,-0.067938335,-0.087711945,0.090977281,-0.164916649,-0.076589562,0.066942818,0.087460503,0.007821795,-0.022017218,0.168332204,0.012339815,-0.116949484,0.00415565,0.062733203,0.307351947,0.184987634,0.039204393,0.036905888,-0.048627824,0.050304033,-0.149197489,0.07230597,0.132287592,0.119978584,0.07850223,0.090287045,-0.134124845,0.029863756,0.092044383,-0.174399033,0.08484523,0.044253387,-0.137879491,-0.058598135,-0.062645897,0.293436795,0.050794717,-0.126767829,-0.135364056,0.037253913,-0.099849902,-0.039779454,-0.00328384,-0.154459313,-0.110508159,-0.323162585,0.046504892,0.297242701,0.092690825,-0.25324446,0.090771049,-0.013572311,-0.066675991,0.068241797,0.146274611,-0.100907892,0.04454172,-0.089236565,0.023853216,0.164362073,0.002226895,-0.035873432,0.186845928,-0.057655267,0.041505989,0.055316966,0.016825514,-0.129705787,-0.093308911,-0.121376917,-0.087740906,0.039991323,-0.116904639,-0.050038539,0.085667387,-0.184545949,0.072679974,-0.038784962,0.024544764,-0.006100556,-0.009446046,-0.068414681,-0.082868472,0.128376275,-0.223710448,0.15749377,0.191883922,0.047261842,0.169863194,0.10714867,0.043231048,-0.027893851,0.046290919,-0.118361935,-0.038296863,0.053725436,0.018242683,0.103310727,0.051129293,2
-0.117955543,0.09313722,0.048809063,-0.025131144,-0.010006273,-0.070362754,-0.071170285,-0.012204051,0.121717088,-0.043273848,0.221902594,-0.040310476,-0.145145476,-0.15469262,0.062031366,0.168448627,-0.143901885,-0.143965736,-0.053221583,-0.119120762,-0.040053129,0.018667523,0.075824611,0.029780788,-0.16376552,-0.393595189,-0.058784656,-0.108430505,0.047436029,-0.039092939,-0.075655088,0.150762469,-0.174295425,-0.08226157,0.069072142,0.105408385,0.012965205,0.020876978,0.243442804,0.024099506,-0.071245648,-0.030455954,0.047563329,0.314077407,0.175605297,0.024863916,0.09139955,0.002394619,0.069855578,-0.188547775,0.060974158,0.1396465,0.0765021,0.076366358,0.068883747,-0.102637753,0.016367611,0.101769783,-0.166776851,0.089400344,0.011484335,-0.085723095,-0.061579548,-0.053561483,0.321424723,0.099128768,-0.093415014,-0.157853514,0.13950929,-0.084929973,-0.046458326,0.03213438,-0.116390258,-0.121582359,-0.318301976,0.043624051,0.248756632,0.142779797,-0.216084287,0.110454321,-0.062188834,-0.069167569,0.053597935,0.067762807,-0.124097772,0.089994989,-0.098112576,0.012624779,0.196426779,0.042394519,-0.061695661,0.188402653,-0.013937592,0.087996155,0.073617965,-0.00959952,-0.088805035,-0.067601249,-0.158030152,-0.054133356,0.063830607,-0.090935774,0.003107516,0.109819718,-0.158029273,0.122776598,-0.052101847,0.041242536,-0.058685519,0.090186305,-0.083885811,-0.070175499,0.116448745,-0.215680242,0.152023837,0.171613336,0.038165774,0.151362091,0.121678457,0.059021775,-0.033038415,0.02838859,-0.10612651,-0.043346338,0.056205902,0.009638937,0.106772937,0.111013472,2
-0.108302645,0.109056503,0.037646469,-0.020737905,-0.059130412,-0.051917393,-0.084643863,-0.04108936,0.154027522,-0.057856292,0.244807437,-0.046931036,-0.148150176,-0.149555042,0.033139512,0.172827974,-0.137066826,-0.150155142,-0.066579662,-0.097922102,-0.025325531,0.017123898,0.079558864,0.021673553,-0.147323534,-0.410694122,-0.081337638,-0.095145591,0.049345881,-0.067781299,-0.104113311,0.108603522,-0.170243368,-0.109320879,0.066632442,0.086434446,-0.035487458,-0.028664943,0.255484253,0.00181043,-0.097433418,-0.023100454,0.050056875,0.305163682,0.17295222,0.057611983,0.08819592,-0.063397788,0.056073926,-0.123018131,0.089049473,0.168237448,0.04527298,0.070106819,0.059032056,-0.118079729,0.009522161,0.131404251,-0.165401205,0.047643289,0.028258651,-0.08532919,-0.051576935,-0.079362795,0.298763335,0.0834755,-0.081176288,-0.154813737,0.113722757,-0.103239141,-0.041358259,0.01187159,-0.144983456,-0.172327578,-0.359532773,0.030305833,0.273213774,0.156062186,-0.185128778,0.101676777,-0.013546335,-0.073163912,0.09495113,0.117420204,-0.120681331,0.081753261,-0.092282318,0.024458153,0.181135029,0.025503937,-0.067589417,0.177862152,-0.011153329,0.056777082,0.066997468,-0.00187987,-0.082575426,-0.045797985,-0.146168381,-0.027204873,0.049722642,-0.067284122,-0.002753005,0.101045854,-0.146895662,0.073654428,-0.025434025,0.025400499,-0.078463368,0.02219143,-0.093435459,-0.100456528,0.123501718,-0.228705004,0.131747782,0.187400401,0.061059967,0.191778526,0.14145416,0.068945006,-0.027300194,0.014252761,-0.13284719,-0.006491055,0.065046921,0.040525004,0.15095149,0.109314501,2
-0.117651574,0.099996485,0.053854436,-0.056042235,-0.054442849,-0.061272986,-0.107300371,-0.074794322,0.131993905,-0.100083984,0.2439906,-0.057888545,-0.170597315,-0.125978947,0.000957523,0.182464227,-0.141712755,-0.136677831,-0.09174598,-0.078050293,0.001676294,0.035310529,0.062268473,0.004882265,-0.100224793,-0.404139191,-0.099340618,-0.056720119,0.043549243,-0.048573282,-0.092383355,0.083439536,-0.174881533,-0.096515819,0.07119301,0.086186893,-0.009855879,-0.032513633,0.21743606,-0.029542301,-0.128203318,0.019592604,0.0768575,0.288892299,0.163460925,0.056034286,0.070050396,-0.10682115,0.037905764,-0.101604544,0.098582,0.1529513,0.061334562,0.054496899,0.060775012,-0.127563968,0.015818775,0.135494605,-0.137395039,0.062076289,0.062211007,-0.084334098,-0.051779076,-0.071411699,0.273127526,0.066065907,-0.111018121,-0.18279551,0.096822798,-0.104284041,-0.033861466,-0.003835206,-0.158206448,-0.166641325,-0.352036893,0.031288773,0.298107386,0.12820448,-0.216732755,0.111609325,-0.009269653,-0.06787286,0.119354628,0.145524442,-0.103067875,0.067352347,-0.084864996,0.035733566,0.192930669,0.006254967,-0.063294314,0.201216519,-0.007735934,0.03633561,0.055091143,0.007602372,-0.085070021,-0.043812156,-0.156369761,-0.02164143,0.058547381,-0.07150054,-0.024314243,0.108078606,-0.137851983,0.074892931,-0.016240731,0.032114677,-0.036745764,0.032009825,-0.100170538,-0.12535128,0.123962939,-0.204662859,0.145245403,0.200455874,0.094934031,0.173551098,0.168413758,0.086789533,0.02008792,0.039774489,-0.138976604,-0.010402072,0.071269952,0.032120012,0.151255816,0.099491969,2
-0.123893239,0.077557489,0.060751069,-0.053268008,-0.040076334,-0.048127212,-0.074087813,-0.050311875,0.137518331,-0.073188417,0.228530169,-0.062271431,-0.145853341,-0.119356327,0.029780682,0.157869384,-0.111492336,-0.133166358,-0.080863416,-0.095382191,-0.02320978,0.027944095,0.053589292,-0.001499674,-0.131579518,-0.420831561,-0.083241731,-0.076386109,0.032722492,-0.050578278,-0.076518953,0.103660561,-0.168219283,-0.101745509,0.067444801,0.107445583,-0.003278861,-0.016285693,0.229043141,-0.006849098,-0.120916799,-0.010032365,0.081752807,0.306107849,0.161551237,0.044163581,0.075636208,-0.048282631,0.027393302,-0.153759897,0.126572296,0.129676417,0.065299198,0.061336987,0.088884257,-0.126407474,0.000197293,0.119784236,-0.156155154,0.081834145,0.04355472,-0.065909348,-0.050260548,-0.057600107,0.306842327,0.118777782,-0.114147551,-0.145586088,0.098556675,-0.094200581,-0.024756238,-0.016745247,-0.137491912,-0.162914172,-0.336322933,0.053171117,0.294378847,0.138108402,-0.249493718,0.095989771,-0.030220335,-0.067862131,0.133076683,0.13842091,-0.075248383,0.083547182,-0.065130487,0.020261854,0.180173129,0.027903248,-0.0839068,0.188282192,-0.021939326,0.031903263,0.065454327,0.020040745,-0.094659358,-0.056225386,-0.162031099,-0.040779181,0.066147588,-0.056324936,-0.01557612,0.116618052,-0.159735709,0.115637176,-0.01678535,0.019665429,-0.03499024,0.034212608,-0.062362947,-0.099894643,0.124923848,-0.219356969,0.143092856,0.176659852,0.031878911,0.200401306,0.140249759,0.070111647,0.036679581,0.048378855,-0.121188566,-0.014170995,0.037566338,0.031396151,0.134878352,0.114247449,2
-0.124564745,0.070588708,0.068365842,-0.003264401,-0.07398922,-0.040789437,-0.087423816,-0.053683028,0.095155887,-0.086096123,0.141034216,-0.043058351,-0.198256671,-0.018453119,-0.062961183,0.156291634,-0.129057989,-0.135719478,-0.067633569,-0.083579578,0.047750637,0.065760821,-0.009928978,-0.005245996,-0.068385862,-0.355009079,-0.112509578,-0.056147702,0.034036662,-0.091769122,-0.079756081,0.088500507,-0.132528946,-0.041545331,0.048721198,0.074066356,0.008066481,-0.021638939,0.17344515,0.040094852,-0.158068344,0.030478163,0.125362962,0.277508855,0.198226944,0.074341156,0.009816257,-0.094576314,0.052676961,-0.137371644,0.088636659,0.188062057,0.097773284,0.079553269,0.059478544,-0.125762656,0.024626056,0.048347473,-0.134214178,0.101594329,0.105982691,-0.068317726,-0.034183078,-0.016541017,0.181816086,0.067321852,-0.101987809,-0.163544714,0.096625768,-0.195924252,-0.083478808,-0.018864378,-0.136377767,-0.135937288,-0.314466149,0.019147901,0.359951705,0.122282557,-0.167890549,0.104862772,0.009742571,-0.100624099,0.111326262,0.161001354,-0.149408042,0.033013552,-0.071188338,0.031413171,0.188566595,0.05726818,-0.043279111,0.181721359,-0.010658542,0.041236825,0.072536282,0.0687415,-0.100624815,-0.073791474,-0.13295266,-0.078762569,0.028798182,-0.119789138,-0.028460331,0.138468891,-0.132715121,0.104125455,-0.041403852,0.036363952,-0.026107239,0.057661813,-0.11546158,-0.066085882,0.132248759,-0.131274909,0.113288566,0.177572235,0.045971394,0.087949015,0.170551524,0.113156296,0.006407725,0.028246529,-0.150251597,-0.038728986,0.030072216,-0.002442417,0.09266191,0.073710158,2
-0.152717233,0.048563585,0.071438782,-0.028291531,-0.015543975,-0.093038119,-0.020558255,-0.075202942,0.099133588,-0.079258278,0.180908561,-0.103901722,-0.161425129,-0.079957739,-0.04330074,0.087689035,-0.094804049,-0.121837474,-0.081664361,-0.115542807,0.014171004,0.025159307,0.009831297,0.016181702,-0.103984043,-0.352086902,-0.128819317,-0.128467351,0.037316114,-0.123670839,-0.082053095,0.063912638,-0.13696444,-0.05229865,-0.015929688,0.088805079,0.028097641,-0.019090831,0.211407572,0.018396454,-0.114781931,0.027786123,0.112251058,0.278823584,0.188656569,0.083561651,-0.003189761,-0.017276924,0.033758409,-0.156479329,0.124832794,0.145070359,0.075160027,0.042863563,0.105302289,-0.126199394,-0.024975732,0.003622202,-0.12132214,0.110395372,0.06343393,-0.051355205,-0.068780743,-0.000359769,0.197897539,0.109001316,-0.084196381,-0.102303691,0.119004294,-0.212545723,-0.045226984,-0.006937402,-0.115935579,-0.117596611,-0.280821204,0.094432108,0.37495169,0.148465469,-0.15583314,0.098956123,-0.053379919,-0.098021418,0.119478799,0.082795978,-0.138795525,0.05155855,-0.101355873,0.041538894,0.157341585,0.060556348,-0.0617586,0.154623345,-0.046195429,0.04786133,0.052906871,0.011418282,-0.105511978,-0.061925579,-0.104488209,-0.046866838,0.121751785,-0.111464687,-0.034030702,0.12830545,-0.160523266,0.061731767,-0.026366301,-0.029494286,-0.0224941,0.086539343,-0.111559123,-0.05228097,0.130385205,-0.170529932,0.116205886,0.172589526,0.00908336,0.117635533,0.159139469,0.079020292,0.039370954,0.050600588,-0.127636716,-0.055932652,0.018593701,0.048186876,0.105285436,0.094427302,2
-0.162505776,0.076950066,0.103091225,-0.031037318,-0.07648965,-0.051293891,-0.078139745,-0.083031826,0.087004296,-0.074127637,0.189329177,-0.059051082,-0.20819138,-0.104915187,-0.022836473,0.134736478,-0.076243922,-0.144040689,-0.079402559,-0.104645878,-0.016957955,0.06054515,0.04348385,2.98E-05,-0.1288234,-0.375702202,-0.089433841,-0.093860082,-0.004860086,-0.08523386,-0.112071775,0.109111197,-0.141022474,-0.093077399,0.051474657,0.128455356,-0.059838306,-0.050142825,0.21112892,0.020333484,-0.091461584,-0.019274738,0.090485662,0.276019096,0.165172562,0.045479231,0.055607278,-0.072753355,0.056641057,-0.145621002,0.099020429,0.18765384,0.09710326,0.063527636,0.115878515,-0.079912178,0.035534188,0.067329332,-0.158571437,0.070002481,0.071379468,-0.074809439,-0.085466787,-0.068232864,0.202627778,0.109246686,-0.069487289,-0.114899941,0.124619305,-0.14003855,-0.092448175,-0.007321915,-0.135057881,-0.147121027,-0.292301178,0.019856581,0.293888628,0.169860318,-0.178016692,0.092639923,-0.006249575,-0.09386012,0.091685973,0.093735725,-0.143924266,0.06235965,-0.054752167,0.047262803,0.159344479,0.048045132,-0.052824184,0.166942745,0.011587094,0.036883786,0.104546338,-0.006163468,-0.079423338,-0.067273483,-0.130639434,-0.046657376,0.090937182,-0.115634657,0.00152869,0.091338158,-0.14116852,0.08279635,-0.029069094,0.011588726,-0.018897668,0.000534367,-0.122242533,-0.057886411,0.135055825,-0.183839798,0.113877267,0.159355536,0.003086421,0.123881482,0.163138941,0.070750892,-2.67E-05,0.015135765,-0.121998683,-0.073655672,0.075357869,0.030341014,0.12188635,0.087223575,2
-0.156562001,0.069075935,0.115016788,-0.030796655,-0.085728221,-0.055922803,-0.065311462,-0.062407371,0.122084588,-0.063865341,0.233507469,-0.047829676,-0.157407537,-0.06651032,0.037857994,0.1507276,-0.11279162,-0.130348623,-0.101381458,-0.077670522,0.024065718,0.04527007,0.051482532,-0.018122932,-0.1187694,-0.414545327,-0.094172545,-0.066623613,0.064267188,-0.017177613,-0.089071691,0.096236132,-0.152473986,-0.080180377,0.050076209,0.109519027,-0.032195523,-0.046109974,0.205129042,-0.014221755,-0.18336606,0.019878019,0.079324834,0.277344257,0.169269413,0.064065576,0.096165821,-0.072937556,0.025964556,-0.134879962,0.132374436,0.148136705,0.095118962,0.051837735,0.092261635,-0.157603189,0.006472245,0.09257713,-0.160322696,0.092710339,0.094693549,-0.098641701,-0.049673408,-0.091442876,0.236388609,0.106778257,-0.107761413,-0.153632268,0.089663953,-0.106825598,-0.052943602,0.012550722,-0.165246516,-0.172785699,-0.355583668,0.029050175,0.326280653,0.105332978,-0.221321374,0.085023478,-0.00930423,-0.043311305,0.12352217,0.157507494,-0.089131072,0.06484101,-0.099506043,0.011766469,0.176976383,-0.007381182,-0.056442659,0.199890956,0.007304516,0.007823147,0.045459483,0.063904904,-0.079063408,-0.046349056,-0.127363011,-0.027785536,0.064258374,-0.095210657,-0.028158166,0.07237488,-0.179242417,0.108302601,-0.014627379,0.048128206,-0.029614348,-0.013147494,-0.085249647,-0.078274466,0.130432099,-0.226660088,0.126584888,0.214235142,0.030566068,0.192880228,0.150625587,0.086783841,0.013314833,0.036048118,-0.151492909,-0.022525679,0.039779294,0.035218846,0.097792439,0.143959478,2
-0.211014315,0.092208013,0.092026867,-0.030338133,-0.057861369,-0.05952809,-0.092532612,-0.036409669,0.092644908,-0.053852685,0.252845615,-0.041044097,-0.12670666,-0.139388055,0.013982405,0.143570244,-0.119109347,-0.152445912,-0.077504054,-0.077556469,-0.0156931,0.013876062,0.024587784,0.009034226,-0.110054925,-0.438552231,-0.089447305,-0.080663756,0.03219606,-0.11439278,-0.025065985,0.077289768,-0.173301727,-0.092121363,0.026611898,0.096132323,0.007969277,-0.018705964,0.207726642,-0.014070345,-0.158259243,-0.019426102,0.099651426,0.315101624,0.162691772,0.053516641,0.042904731,-0.030983875,0.025702901,-0.137781635,0.108280368,0.161091223,0.100535125,0.058388848,0.066546001,-0.06689325,0.029572615,0.11291112,-0.171817645,0.06483487,0.058250129,-0.082181081,-0.046956539,-0.028283438,0.267811328,0.102571093,-0.09250728,-0.13554585,0.123171836,-0.09122774,-0.04406745,0.016922859,-0.123638682,-0.18192482,-0.328678399,0.083739676,0.27693966,0.135492131,-0.203372136,0.085670225,-0.049834356,-0.071912818,0.07142473,0.124542236,-0.120373443,0.049836088,-0.06971091,0.03555169,0.164263979,0.083675474,-0.042559702,0.195968091,0.007553218,-0.008746399,0.068435654,0.045805309,-0.0681445,-0.049876209,-0.133919612,-0.046798933,0.091670647,-0.05468582,-0.005326209,0.116991557,-0.1745428,0.09252733,-0.008856085,0.027268603,-0.005334202,0.03744743,-0.047797278,-0.116903976,0.101498656,-0.205894321,0.131514475,0.192698345,0.053700261,0.168196544,0.159411296,0.062977202,0.021333341,-0.012261554,-0.114836156,-0.009329732,0.059287865,0.013710685,0.099486083,0.102112941,2
-0.189889878,0.08651074,0.105747931,-0.046637245,-0.100017406,-0.029583078,-0.069765642,0.01147707,0.111926362,-0.059543844,0.155246496,-0.039316863,-0.167550147,-0.021040011,-0.030082151,0.106625371,-0.157309338,-0.123108655,-0.047640283,-0.119401008,0.029000472,0.044159599,-0.024054322,0.046394516,-0.117300048,-0.329324543,-0.128727004,-0.026365202,0.044206761,-0.122784987,-0.0108738,0.090600088,-0.19003433,-0.071311273,-0.010439668,0.089214616,0.027684459,-0.018521527,0.172572434,0.061814193,-0.118164152,0.041657429,0.09770342,0.331692487,0.157796919,0.063028537,0.004103797,-0.032373175,0.067155458,-0.183485463,0.138145089,0.219792321,0.086690485,0.060018856,0.065451145,-0.136334747,0.011347774,0.139240146,-0.135202423,0.13008891,0.046376497,-0.066658683,-0.001451417,-0.02330119,0.186238706,0.121460102,-0.070755683,-0.154740334,0.128891319,-0.100521684,-0.047296718,0.036200982,-0.134087726,-0.125621483,-0.320879072,0.106630519,0.340794086,0.105743542,-0.15717411,0.101472601,-0.061684918,-0.077698268,0.064820945,0.143564418,-0.161275357,0.026399318,-0.069596931,0.087132804,0.143067405,0.10228844,-0.048226215,0.199665532,0.043255754,-0.002868253,0.083009966,0.05499522,-0.104019254,-0.088729404,-0.145548165,-0.061838359,0.05082348,-0.102020994,-0.050924465,0.130231768,-0.18341586,0.096305788,0.007857041,-0.021402977,-0.07978826,0.035448831,-0.083033904,-0.034657378,0.129481569,-0.218233317,0.118449226,0.16706717,0.001474153,0.153518409,0.147989288,0.092850447,0.016597021,-0.021186486,-0.056901891,-0.012676362,0.051887829,0.008569553,0.073459893,0.096512601,2
-0.177558869,0.060101673,0.118298113,-0.026551541,-0.080082141,-0.050325878,-0.103415966,-0.028230671,0.091890454,-0.082458325,0.177252755,-0.053605869,-0.175469443,-0.001224319,-0.018053386,0.109952688,-0.142442942,-0.122146949,-0.074000329,-0.102701239,0.01817831,0.04456703,0.007907885,0.027192226,-0.093899608,-0.349562317,-0.144365296,-0.027816027,0.058605846,-0.100563146,-0.030567111,0.063846476,-0.165538818,-0.050432447,0.004833079,0.06537351,0.039501473,-0.04913038,0.179739952,0.059669249,-0.142332152,-2.47E-05,0.085540742,0.295165718,0.164880589,0.059931401,-0.002754642,-0.042813443,0.045285076,-0.166485742,0.133720145,0.207322955,0.103112489,0.04750368,0.070346974,-0.134920016,0.02280592,0.119266145,-0.1194048,0.120644294,0.066786572,-0.054116257,0.000425724,-0.029020529,0.176746294,0.119148508,-0.079792254,-0.157831296,0.098716252,-0.104891621,-0.050432634,0.014196908,-0.158471465,-0.142702043,-0.323060334,0.061082259,0.337113291,0.099074095,-0.171300739,0.086561441,-0.038936764,-0.095796704,0.057914589,0.14260149,-0.171389967,0.034322854,-0.072055221,0.068615809,0.152614087,0.082659118,-0.047165088,0.205532879,-0.007316381,0.009148233,0.076795205,0.053591792,-0.103614748,-0.082905702,-0.134378448,-0.069091924,0.059413649,-0.093212903,-0.039421223,0.127773851,-0.180643752,0.088526383,-0.003758273,-0.008115746,-0.040854402,0.036985978,-0.105639562,-0.056838378,0.147015005,-0.169419408,0.095375098,0.185460061,0.047546297,0.129951254,0.16414544,0.088520415,0.01618683,0.019868329,-0.087678857,-0.003652561,0.033452809,-0.000398728,0.062254883,0.096066996,2
-0.188745588,0.064653166,0.094757214,-0.039826129,-0.025845196,-0.063768767,-0.063365921,-0.057527728,0.111644611,-0.101698346,0.271747231,-0.042178951,-0.136812717,-0.177381039,0.040061146,0.162399098,-0.140098602,-0.14691256,-0.025506811,-0.094438173,-0.054953177,-0.051179375,-0.018732982,0.0348664,-0.129342109,-0.381777436,-0.071109593,-0.06611003,0.040038519,-0.059679247,-0.095997989,0.108349472,-0.178864211,-0.045976438,0.010689152,0.124316111,0.030947145,0.039439663,0.146355867,0.014688351,-0.074944571,-0.010635428,0.02095818,0.288122803,0.207567796,0.041774619,0.064887203,-0.053784836,0.033302326,-0.164985076,0.049494438,0.126383349,0.096488975,0.029981276,0.040724449,-0.164014831,-0.026836365,0.018950026,-0.114048012,0.0992264,0.015629608,-0.059793632,-0.093950473,-0.056315895,0.313655406,0.103273094,-0.125990137,-0.181056947,0.166154712,-0.109492227,-0.035619184,0.004150153,-0.13105385,-0.1490587,-0.332183689,0.087398976,0.278980523,0.140407175,-0.23467654,0.101188749,-0.104086161,-0.042289697,0.060269944,0.092377193,-0.116506502,0.059764203,-0.084183775,0.009163181,0.165996075,0.057786658,-0.047076691,0.180767134,-0.036696386,0.07906197,0.036446761,-0.032748703,-0.057110943,-0.018399782,-0.130690798,-0.065792896,0.075097211,-0.105789348,0.029914947,0.129526317,-0.182704493,0.121846005,-0.026195144,0.072744019,0.002207474,0.101905838,-0.12533389,-0.07109388,0.130673826,-0.245250642,0.178772122,0.216804445,0.110606194,0.134796441,0.178736851,0.066397674,0.014311381,0.04897438,-0.095861688,0.02008629,0.006326129,-0.059847068,0.086510882,0.118653961,2
